order_id,customer_id,email,phone,country,status,total_amount,discount_amount,refund_amount,order_date,ship_date
1463.0,99.0,user99@example.com,010-1506-7719,South Korea,cancelled,117348.0,15858.0,65063.0,2025-01-02,2025-01-05
1464.0,55.0,user55@example.com,010-9435-9697,Japan,pending,445249.0,63177.0,0.0,2025-01-01,2025-01-02
1465.0,168.0,user168@example.com,010-7360-8657,South Korea,cancelled,228057.0,42591.0,170842.0,2025-01-17,2025-01-23
1466.0,52.0,user52@example.com,010-4590-2192,USA,delivered,441817.0,62262.0,0.0,2024-12-06,2024-12-11
1467.0,144.0,user144@example.com,010-2464-1390,France,delivered,57318.0,7694.0,0.0,2025-01-10,2025-01-16
1468.0,13.0,user13@example.com,010-6615-7106,South Korea,cancelled,494196.0,70317.0,376217.0,2025-01-28,2025-01-31
1469.0,114.0,user114@example.com,010-9864-3560,South Korea,shipped,224420.0,39781.0,0.0,2025-01-05,2025-01-09
1470.0,124.0,user124@example.com,010-6867-2211,South Korea,delivered,28676.0,4620.0,0.0,2025-01-28,2025-02-01
1471.0,106.0,user106@example.com,010-2539-1643,USA,cancelled,23821.0,6104.0,22861.0,2025-01-29,2025-02-01
1472.0,158.0,user158@example.com,010-9693-9921,Japan,pending,374373.0,5559.0,0.0,2024-12-02,2024-12-07
1473.0,147.0,user147@example.com,010-2283-8680,South Korea,delivered,331223.0,82804.0,0.0,2024-12-29,2025-01-01
1474.0,145.0,user145@example.com,010-8345-5386,France,cancelled,402055.0,101791.0,203647.0,2024-12-04,2024-12-09
1475.0,120.0,user120@example.com,010-1919-3339,USA,shipped,57157.0,4885.0,0.0,2024-12-01,2024-12-03
1476.0,63.0,user63@example.com,010-9947-6930,South Korea,cancelled,22608.0,3139.0,20679.0,2024-12-19,2024-12-22
1477.0,19.0,user19@example.com,010-6402-6663,USA,delivered,256747.0,33778.0,0.0,2024-12-26,2024-12-31
1478.0,92.0,user92@example.com,010-6275-1507,USA,delivered,196860.0,12905.0,0.0,2024-12-25,2024-12-28
1479.0,58.0,user58@example.com,010-2436-9750,South Korea,delivered,233664.0,27815.0,0.0,2024-12-10,2024-12-13
1480.0,183.0,user183@example.com,010-8354-5516,South Korea,shipped,495836.0,6603.0,0.0,2025-01-22,2025-01-27
1481.0,90.0,user90@example.com,010-4622-5399,South Korea,cancelled,485521.0,40467.0,474086.0,2024-12-15,2024-12-20
1482.0,117.0,user117@example.com,010-6037-9111,South Korea,cancelled,471446.0,115506.0,463680.0,2025-01-28,2025-01-29
1483.0,62.0,user62@example.com,010-4715-8837,Germany,delivered,393002.0,33550.0,0.0,2024-12-22,2024-12-25
1484.0,23.0,user23@example.com,010-2301-8370,France,delivered,180646.0,44342.0,0.0,2025-01-20,2025-01-24
1485.0,127.0,user127@example.com,010-6185-3155,South Korea,delivered,209005.0,33332.0,0.0,2025-01-17,2025-01-20
1486.0,137.0,user137@example.com,010-7411-7365,South Korea,delivered,277060.0,73132.0,0.0,2024-12-21,2024-12-24
1487.0,140.0,user140@example.com,010-1692-2478,South Korea,delivered,416115.0,71752.0,0.0,2025-01-28,2025-02-02
1488.0,129.0,user129@example.com,010-7396-9448,South Korea,delivered,39013.0,347.0,0.0,2025-01-25,2025-01-28
1489.0,58.0,user58@example.com,010-1441-3646,Germany,delivered,215027.0,43570.0,0.0,2024-12-22,2024-12-28
1490.0,122.0,user122@example.com,010-6209-7533,South Korea,delivered,45896.0,618.0,0.0,2025-01-05,2025-01-08
1491.0,1.0,user1@example.com,010-5677-8211,South Korea,delivered,259756.0,35114.0,0.0,2025-01-03,2025-01-09
1492.0,34.0,user34@example.com,010-3645-9210,South Korea,pending,449956.0,125460.0,0.0,2024-12-30,2025-01-03
1493.0,96.0,user96@example.com,010-8933-6476,USA,shipped,392330.0,19444.0,0.0,2024-12-25,2024-12-30
1494.0,126.0,user126@example.com,010-8928-3080,South Korea,delivered,117782.0,13776.0,0.0,2025-01-14,2025-01-17
1495.0,118.0,user118@example.com,010-7089-8396,USA,delivered,488115.0,106877.0,0.0,2024-12-28,2025-01-03
1496.0,48.0,user48@example.com,010-8797-1861,South Korea,delivered,335338.0,88756.0,0.0,2024-12-01,2024-12-07
1497.0,89.0,user89@example.com,010-9346-4494,USA,delivered,10162.0,2045.0,0.0,2025-01-18,2025-01-24
1498.0,117.0,user117@example.com,010-1904-2269,USA,delivered,131430.0,10180.0,0.0,2025-01-14,2025-01-16
1499.0,129.0,user129@example.com,010-1404-2184,South Korea,delivered,134053.0,27130.0,0.0,2024-12-04,2024-12-05
1500.0,16.0,user16@example.com,010-9938-2725,Japan,delivered,39281.0,3497.0,0.0,2024-12-07,2024-12-11
